year	statename	statenum	countyname	countynum	capitalstock	capitalstock1902
1920.0	SOUTH DAKOTA	460	ZIEBACH (OLD)	1375		
1970.0	SOUTH DAKOTA	460	ZIEBACH (OLD)	1375		
1860.0	TENNESSEE	470	ANDERSON	10		
1870.0	TENNESSEE	470	ANDERSON	10	0	0
1880.0	TENNESSEE	470	ANDERSON	10	0	0
1890.0	TENNESSEE	470	ANDERSON	10	0	0
1900.0	TENNESSEE	470	ANDERSON	10	0	0
1910.0	TENNESSEE	470	ANDERSON	10		
1920.0	TENNESSEE	470	ANDERSON	10		
1970.0	TENNESSEE	470	ANDERSON	10		
1860.0	TENNESSEE	470	BEDFORD	30		
1870.0	TENNESSEE	470	BEDFORD	30	0	0
1880.0	TENNESSEE	470	BEDFORD	30	50	50
1890.0	TENNESSEE	470	BEDFORD	30	100	100
1900.0	TENNESSEE	470	BEDFORD	30	100	100
1910.0	TENNESSEE	470	BEDFORD	30		
1920.0	TENNESSEE	470	BEDFORD	30		
1970.0	TENNESSEE	470	BEDFORD	30		
1860.0	TENNESSEE	470	BENTON	50		
1870.0	TENNESSEE	470	BENTON	50	0	0
1880.0	TENNESSEE	470	BENTON	50	0	0
1890.0	TENNESSEE	470	BENTON	50	0	0
1900.0	TENNESSEE	470	BENTON	50	0	0
1910.0	TENNESSEE	470	BENTON	50		
1920.0	TENNESSEE	470	BENTON	50		
1970.0	TENNESSEE	470	BENTON	50		
1860.0	TENNESSEE	470	BLEDSOE	70		
1870.0	TENNESSEE	470	BLEDSOE	70	0	0
1880.0	TENNESSEE	470	BLEDSOE	70	0	0
1890.0	TENNESSEE	470	BLEDSOE	70	0	0
1900.0	TENNESSEE	470	BLEDSOE	70	0	0
1910.0	TENNESSEE	470	BLEDSOE	70		
1920.0	TENNESSEE	470	BLEDSOE	70		
1970.0	TENNESSEE	470	BLEDSOE	70		
1860.0	TENNESSEE	470	BLOUNT	90		
1870.0	TENNESSEE	470	BLOUNT	90	0	0
1880.0	TENNESSEE	470	BLOUNT	90	0	0
1890.0	TENNESSEE	470	BLOUNT	90	0	0
1900.0	TENNESSEE	470	BLOUNT	90	0	0
1910.0	TENNESSEE	470	BLOUNT	90		
1920.0	TENNESSEE	470	BLOUNT	90		
1970.0	TENNESSEE	470	BLOUNT	90		
1860.0	TENNESSEE	470	BRADLEY	110		
1870.0	TENNESSEE	470	BRADLEY	110	150	150
1880.0	TENNESSEE	470	BRADLEY	110	250	250
1890.0	TENNESSEE	470	BRADLEY	110	150	150
1900.0	TENNESSEE	470	BRADLEY	110	150	225
1910.0	TENNESSEE	470	BRADLEY	110		
1920.0	TENNESSEE	470	BRADLEY	110		
1970.0	TENNESSEE	470	BRADLEY	110		
1860.0	TENNESSEE	470	CAMPBELL	130		
1870.0	TENNESSEE	470	CAMPBELL	130	0	0
1880.0	TENNESSEE	470	CAMPBELL	130	0	0
1890.0	TENNESSEE	470	CAMPBELL	130	0	0
1900.0	TENNESSEE	470	CAMPBELL	130	0	0
1910.0	TENNESSEE	470	CAMPBELL	130		
1920.0	TENNESSEE	470	CAMPBELL	130		
1970.0	TENNESSEE	470	CAMPBELL	130		
1860.0	TENNESSEE	470	CANNON	150		
1870.0	TENNESSEE	470	CANNON	150	0	0
1880.0	TENNESSEE	470	CANNON	150	0	0
1890.0	TENNESSEE	470	CANNON	150	0	0
1900.0	TENNESSEE	470	CANNON	150	0	0
1910.0	TENNESSEE	470	CANNON	150		
1920.0	TENNESSEE	470	CANNON	150		
1970.0	TENNESSEE	470	CANNON	150		
1860.0	TENNESSEE	470	CARROLL	170		
1870.0	TENNESSEE	470	CARROLL	170	0	0
1880.0	TENNESSEE	470	CARROLL	170	0	0
1890.0	TENNESSEE	470	CARROLL	170	0	0
1900.0	TENNESSEE	470	CARROLL	170	0	0
1910.0	TENNESSEE	470	CARROLL	170		
1920.0	TENNESSEE	470	CARROLL	170		
1970.0	TENNESSEE	470	CARROLL	170		
1860.0	TENNESSEE	470	CARTER	190		
1870.0	TENNESSEE	470	CARTER	190	0	0
1880.0	TENNESSEE	470	CARTER	190	0	0
1890.0	TENNESSEE	470	CARTER	190	0	0
1900.0	TENNESSEE	470	CARTER	190	0	0
1910.0	TENNESSEE	470	CARTER	190		
1920.0	TENNESSEE	470	CARTER	190		
1970.0	TENNESSEE	470	CARTER	190		
1860.0	TENNESSEE	470	CHEATHAM	210		
1870.0	TENNESSEE	470	CHEATHAM	210	0	0
1880.0	TENNESSEE	470	CHEATHAM	210	0	0
1890.0	TENNESSEE	470	CHEATHAM	210	0	0
1900.0	TENNESSEE	470	CHEATHAM	210	0	0
1910.0	TENNESSEE	470	CHEATHAM	210		
1920.0	TENNESSEE	470	CHEATHAM	210		
1970.0	TENNESSEE	470	CHEATHAM	210		
1860.0	TENNESSEE	470	CHESTER	230		
1870.0	TENNESSEE	470	CHESTER	230	0	0
1880.0	TENNESSEE	470	CHESTER	230	0	0
1890.0	TENNESSEE	470	CHESTER	230	0	0
1900.0	TENNESSEE	470	CHESTER	230	0	0
1910.0	TENNESSEE	470	CHESTER	230		
1920.0	TENNESSEE	470	CHESTER	230		
1970.0	TENNESSEE	470	CHESTER	230		
1860.0	TENNESSEE	470	CLAIBORNE	250		
1870.0	TENNESSEE	470	CLAIBORNE	250	0	0
1880.0	TENNESSEE	470	CLAIBORNE	250	0	0
1890.0	TENNESSEE	470	CLAIBORNE	250	0	0
1900.0	TENNESSEE	470	CLAIBORNE	250	0	0
1910.0	TENNESSEE	470	CLAIBORNE	250		
1920.0	TENNESSEE	470	CLAIBORNE	250		
1970.0	TENNESSEE	470	CLAIBORNE	250		
1860.0	TENNESSEE	470	CLAY	270		
1870.0	TENNESSEE	470	CLAY	270	0	0
1880.0	TENNESSEE	470	CLAY	270	0	0
1890.0	TENNESSEE	470	CLAY	270	0	0
1900.0	TENNESSEE	470	CLAY	270	0	0
1910.0	TENNESSEE	470	CLAY	270		
1920.0	TENNESSEE	470	CLAY	270		
1970.0	TENNESSEE	470	CLAY	270		
1860.0	TENNESSEE	470	COCKE	290		
1870.0	TENNESSEE	470	COCKE	290	0	0
1880.0	TENNESSEE	470	COCKE	290	0	0
1890.0	TENNESSEE	470	COCKE	290	0	0
1900.0	TENNESSEE	470	COCKE	290	0	0
1910.0	TENNESSEE	470	COCKE	290		
1920.0	TENNESSEE	470	COCKE	290		
1970.0	TENNESSEE	470	COCKE	290		
1860.0	TENNESSEE	470	COFFEE	310		
1870.0	TENNESSEE	470	COFFEE	310	0	0
1880.0	TENNESSEE	470	COFFEE	310	0	0
1890.0	TENNESSEE	470	COFFEE	310	100	100
1900.0	TENNESSEE	470	COFFEE	310	100	125
1910.0	TENNESSEE	470	COFFEE	310		
1920.0	TENNESSEE	470	COFFEE	310		
1970.0	TENNESSEE	470	COFFEE	310		
1860.0	TENNESSEE	470	CROCKETT	330		
1870.0	TENNESSEE	470	CROCKETT	330	0	0
1880.0	TENNESSEE	470	CROCKETT	330	0	0
1890.0	TENNESSEE	470	CROCKETT	330	0	0
1900.0	TENNESSEE	470	CROCKETT	330	0	0
1910.0	TENNESSEE	470	CROCKETT	330		
1920.0	TENNESSEE	470	CROCKETT	330		
1970.0	TENNESSEE	470	CROCKETT	330		
1860.0	TENNESSEE	470	CUMBERLAND	350		
1870.0	TENNESSEE	470	CUMBERLAND	350	0	0
1880.0	TENNESSEE	470	CUMBERLAND	350	0	0
1890.0	TENNESSEE	470	CUMBERLAND	350	0	0
1900.0	TENNESSEE	470	CUMBERLAND	350	0	0
1910.0	TENNESSEE	470	CUMBERLAND	350		
1920.0	TENNESSEE	470	CUMBERLAND	350		
1970.0	TENNESSEE	470	CUMBERLAND	350		
1860.0	TENNESSEE	470	DAVIDSON	370		
1870.0	TENNESSEE	470	DAVIDSON	370	675	675
1880.0	TENNESSEE	470	DAVIDSON	370	1050	1050
1890.0	TENNESSEE	470	DAVIDSON	370	3550	3550
1900.0	TENNESSEE	470	DAVIDSON	370	2050	2050
1910.0	TENNESSEE	470	DAVIDSON	370		
1920.0	TENNESSEE	470	DAVIDSON	370		
1970.0	TENNESSEE	470	DAVIDSON	370		
1860.0	TENNESSEE	470	DECATUR	390		
1870.0	TENNESSEE	470	DECATUR	390	0	0
1880.0	TENNESSEE	470	DECATUR	390	0	0
1890.0	TENNESSEE	470	DECATUR	390	0	0
1900.0	TENNESSEE	470	DECATUR	390	0	0
1910.0	TENNESSEE	470	DECATUR	390		
1920.0	TENNESSEE	470	DECATUR	390		
1970.0	TENNESSEE	470	DECATUR	390		
1860.0	TENNESSEE	470	DEKALB	410		
1870.0	TENNESSEE	470	DEKALB	410	0	0
1880.0	TENNESSEE	470	DEKALB	410	0	0
1890.0	TENNESSEE	470	DEKALB	410	0	0
1900.0	TENNESSEE	470	DEKALB	410	0	0
1910.0	TENNESSEE	470	DEKALB	410		
1920.0	TENNESSEE	470	DEKALB	410		
1970.0	TENNESSEE	470	DEKALB	410		
1860.0	TENNESSEE	470	DICKSON	430		
1870.0	TENNESSEE	470	DICKSON	430	0	0
1880.0	TENNESSEE	470	DICKSON	430	0	0
1890.0	TENNESSEE	470	DICKSON	430	0	0
1900.0	TENNESSEE	470	DICKSON	430	0	0
1910.0	TENNESSEE	470	DICKSON	430		
1920.0	TENNESSEE	470	DICKSON	430		
1970.0	TENNESSEE	470	DICKSON	430		
1860.0	TENNESSEE	470	DYER	450		
1870.0	TENNESSEE	470	DYER	450	0	0
1880.0	TENNESSEE	470	DYER	450	0	0
1890.0	TENNESSEE	470	DYER	450	0	0
1900.0	TENNESSEE	470	DYER	450	50	50
1910.0	TENNESSEE	470	DYER	450		
1920.0	TENNESSEE	470	DYER	450		
1970.0	TENNESSEE	470	DYER	450		
1860.0	TENNESSEE	470	FAYETTE	470		
1870.0	TENNESSEE	470	FAYETTE	470	0	0
1880.0	TENNESSEE	470	FAYETTE	470	0	0
1890.0	TENNESSEE	470	FAYETTE	470	0	0
1900.0	TENNESSEE	470	FAYETTE	470	0	0
1910.0	TENNESSEE	470	FAYETTE	470		
1920.0	TENNESSEE	470	FAYETTE	470		
1970.0	TENNESSEE	470	FAYETTE	470		
1860.0	TENNESSEE	470	FENTRESS	490		
1870.0	TENNESSEE	470	FENTRESS	490	0	0
1880.0	TENNESSEE	470	FENTRESS	490	0	0
1890.0	TENNESSEE	470	FENTRESS	490	0	0
1900.0	TENNESSEE	470	FENTRESS	490	0	0
1910.0	TENNESSEE	470	FENTRESS	490		
1920.0	TENNESSEE	470	FENTRESS	490		
1970.0	TENNESSEE	470	FENTRESS	490		
1860.0	TENNESSEE	470	FRANKLIN	510		
1870.0	TENNESSEE	470	FRANKLIN	510	0	0
1880.0	TENNESSEE	470	FRANKLIN	510	0	0
1890.0	TENNESSEE	470	FRANKLIN	510	0	0
1900.0	TENNESSEE	470	FRANKLIN	510	0	0
1910.0	TENNESSEE	470	FRANKLIN	510		
1920.0	TENNESSEE	470	FRANKLIN	510		
1970.0	TENNESSEE	470	FRANKLIN	510		
1860.0	TENNESSEE	470	GIBSON	530		
1870.0	TENNESSEE	470	GIBSON	530	0	0
1880.0	TENNESSEE	470	GIBSON	530	0	0
1890.0	TENNESSEE	470	GIBSON	530	0	0
1900.0	TENNESSEE	470	GIBSON	530	0	0
1910.0	TENNESSEE	470	GIBSON	530		
1920.0	TENNESSEE	470	GIBSON	530		
1970.0	TENNESSEE	470	GIBSON	530		
1860.0	TENNESSEE	470	GILES	550		
1870.0	TENNESSEE	470	GILES	550	0	0
1880.0	TENNESSEE	470	GILES	550	130	130
1890.0	TENNESSEE	470	GILES	550	160	160
1900.0	TENNESSEE	470	GILES	550	120	120
1910.0	TENNESSEE	470	GILES	550		
1920.0	TENNESSEE	470	GILES	550		
1970.0	TENNESSEE	470	GILES	550		
1860.0	TENNESSEE	470	GRAINGER	570		
1870.0	TENNESSEE	470	GRAINGER	570	0	0
1880.0	TENNESSEE	470	GRAINGER	570	0	0
1890.0	TENNESSEE	470	GRAINGER	570	0	0
1900.0	TENNESSEE	470	GRAINGER	570	0	0
1910.0	TENNESSEE	470	GRAINGER	570		
1920.0	TENNESSEE	470	GRAINGER	570		
1970.0	TENNESSEE	470	GRAINGER	570		
1860.0	TENNESSEE	470	GREENE	590		
1870.0	TENNESSEE	470	GREENE	590	0	0
1880.0	TENNESSEE	470	GREENE	590	0	0
1890.0	TENNESSEE	470	GREENE	590	0	0
1900.0	TENNESSEE	470	GREENE	590	0	0
1910.0	TENNESSEE	470	GREENE	590		
1920.0	TENNESSEE	470	GREENE	590		
1970.0	TENNESSEE	470	GREENE	590		
1860.0	TENNESSEE	470	GRUNDY	610		
1870.0	TENNESSEE	470	GRUNDY	610	0	0
1880.0	TENNESSEE	470	GRUNDY	610	0	0
1890.0	TENNESSEE	470	GRUNDY	610	0	0
1900.0	TENNESSEE	470	GRUNDY	610	0	0
1910.0	TENNESSEE	470	GRUNDY	610		
1920.0	TENNESSEE	470	GRUNDY	610		
1970.0	TENNESSEE	470	GRUNDY	610		
1860.0	TENNESSEE	470	HAMBLEN	630		
1870.0	TENNESSEE	470	HAMBLEN	630	0	0
1880.0	TENNESSEE	470	HAMBLEN	630	0	0
1890.0	TENNESSEE	470	HAMBLEN	630	75	75
1900.0	TENNESSEE	470	HAMBLEN	630	60	60
1910.0	TENNESSEE	470	HAMBLEN	630		
1920.0	TENNESSEE	470	HAMBLEN	630		
1970.0	TENNESSEE	470	HAMBLEN	630		
1860.0	TENNESSEE	470	HAMILTON	650		
1870.0	TENNESSEE	470	HAMILTON	650	200	200
1880.0	TENNESSEE	470	HAMILTON	650	200	200
1890.0	TENNESSEE	470	HAMILTON	650	950	950
1900.0	TENNESSEE	470	HAMILTON	650	550	400
1910.0	TENNESSEE	470	HAMILTON	650		
1920.0	TENNESSEE	470	HAMILTON	650		
1970.0	TENNESSEE	470	HAMILTON	650		
1860.0	TENNESSEE	470	HANCOCK	670		
1870.0	TENNESSEE	470	HANCOCK	670	0	0
1880.0	TENNESSEE	470	HANCOCK	670	0	0
1890.0	TENNESSEE	470	HANCOCK	670	0	0
1900.0	TENNESSEE	470	HANCOCK	670	0	0
1910.0	TENNESSEE	470	HANCOCK	670		
1920.0	TENNESSEE	470	HANCOCK	670		
1970.0	TENNESSEE	470	HANCOCK	670		
1860.0	TENNESSEE	470	HARDEMAN	690		
1870.0	TENNESSEE	470	HARDEMAN	690	0	0
1880.0	TENNESSEE	470	HARDEMAN	690	0	0
1890.0	TENNESSEE	470	HARDEMAN	690	0	0
1900.0	TENNESSEE	470	HARDEMAN	690	0	0
1910.0	TENNESSEE	470	HARDEMAN	690		
1920.0	TENNESSEE	470	HARDEMAN	690		
1970.0	TENNESSEE	470	HARDEMAN	690		
1860.0	TENNESSEE	470	HARDIN	710		
1870.0	TENNESSEE	470	HARDIN	710	0	0
1880.0	TENNESSEE	470	HARDIN	710	0	0
1890.0	TENNESSEE	470	HARDIN	710	0	0
1900.0	TENNESSEE	470	HARDIN	710	0	0
1910.0	TENNESSEE	470	HARDIN	710		
1920.0	TENNESSEE	470	HARDIN	710		
1970.0	TENNESSEE	470	HARDIN	710		
1860.0	TENNESSEE	470	HAWKINS	730		
1870.0	TENNESSEE	470	HAWKINS	730	0	0
1880.0	TENNESSEE	470	HAWKINS	730	0	0
1890.0	TENNESSEE	470	HAWKINS	730	75	75
1900.0	TENNESSEE	470	HAWKINS	730	0	0
1910.0	TENNESSEE	470	HAWKINS	730		
1920.0	TENNESSEE	470	HAWKINS	730		
1970.0	TENNESSEE	470	HAWKINS	730		
1860.0	TENNESSEE	470	HAYWOOD	750		
1870.0	TENNESSEE	470	HAYWOOD	750	0	0
1880.0	TENNESSEE	470	HAYWOOD	750	0	0
1890.0	TENNESSEE	470	HAYWOOD	750	0	0
1900.0	TENNESSEE	470	HAYWOOD	750	0	25
1910.0	TENNESSEE	470	HAYWOOD	750		
1920.0	TENNESSEE	470	HAYWOOD	750		
1970.0	TENNESSEE	470	HAYWOOD	750		
1860.0	TENNESSEE	470	HENDERSON	770		
1870.0	TENNESSEE	470	HENDERSON	770	0	0
1880.0	TENNESSEE	470	HENDERSON	770	0	0
1890.0	TENNESSEE	470	HENDERSON	770	0	0
1900.0	TENNESSEE	470	HENDERSON	770	0	0
1910.0	TENNESSEE	470	HENDERSON	770		
1920.0	TENNESSEE	470	HENDERSON	770		
1970.0	TENNESSEE	470	HENDERSON	770		
1860.0	TENNESSEE	470	HENRY	790		
1870.0	TENNESSEE	470	HENRY	790	0	0
1880.0	TENNESSEE	470	HENRY	790	0	0
1890.0	TENNESSEE	470	HENRY	790	0	0
1900.0	TENNESSEE	470	HENRY	790	0	0
1910.0	TENNESSEE	470	HENRY	790		
1920.0	TENNESSEE	470	HENRY	790		
1970.0	TENNESSEE	470	HENRY	790		
1860.0	TENNESSEE	470	HICKMAN	810		
1870.0	TENNESSEE	470	HICKMAN	810	0	0
1880.0	TENNESSEE	470	HICKMAN	810	0	0
1890.0	TENNESSEE	470	HICKMAN	810	50	50
1900.0	TENNESSEE	470	HICKMAN	810	50	50
1910.0	TENNESSEE	470	HICKMAN	810		
1920.0	TENNESSEE	470	HICKMAN	810		
1970.0	TENNESSEE	470	HICKMAN	810		
1860.0	TENNESSEE	470	HOUSTON	830		
1870.0	TENNESSEE	470	HOUSTON	830	0	0
1880.0	TENNESSEE	470	HOUSTON	830	0	0
1890.0	TENNESSEE	470	HOUSTON	830	0	0
1900.0	TENNESSEE	470	HOUSTON	830	0	0
1910.0	TENNESSEE	470	HOUSTON	830		
1920.0	TENNESSEE	470	HOUSTON	830		
1970.0	TENNESSEE	470	HOUSTON	830		
1860.0	TENNESSEE	470	HUMPHREYS	850		
1870.0	TENNESSEE	470	HUMPHREYS	850	0	0
1880.0	TENNESSEE	470	HUMPHREYS	850	0	0
1890.0	TENNESSEE	470	HUMPHREYS	850	0	0
1900.0	TENNESSEE	470	HUMPHREYS	850	0	35
1910.0	TENNESSEE	470	HUMPHREYS	850		
1920.0	TENNESSEE	470	HUMPHREYS	850		
1970.0	TENNESSEE	470	HUMPHREYS	850		
1860.0	TENNESSEE	470	JACKSON	870		
1870.0	TENNESSEE	470	JACKSON	870	0	0
1880.0	TENNESSEE	470	JACKSON	870	0	0
1890.0	TENNESSEE	470	JACKSON	870	0	0
1900.0	TENNESSEE	470	JACKSON	870	0	25
1910.0	TENNESSEE	470	JACKSON	870		
1920.0	TENNESSEE	470	JACKSON	870		
1970.0	TENNESSEE	470	JACKSON	870		
1860.0	TENNESSEE	470	JAMES	875		
1870.0	TENNESSEE	470	JAMES	875	0	0
1880.0	TENNESSEE	470	JAMES	875	0	0
1890.0	TENNESSEE	470	JAMES	875	0	0
1900.0	TENNESSEE	470	JAMES	875	0	0
1910.0	TENNESSEE	470	JAMES	875		
1920.0	TENNESSEE	470	JAMES	875		
1970.0	TENNESSEE	470	JAMES	875		
1860.0	TENNESSEE	470	JEFFERSON	890		
1870.0	TENNESSEE	470	JEFFERSON	890	0	0
1880.0	TENNESSEE	470	JEFFERSON	890	0	0
1890.0	TENNESSEE	470	JEFFERSON	890	0	0
1900.0	TENNESSEE	470	JEFFERSON	890	0	0
1910.0	TENNESSEE	470	JEFFERSON	890		
1920.0	TENNESSEE	470	JEFFERSON	890		
1970.0	TENNESSEE	470	JEFFERSON	890		
1860.0	TENNESSEE	470	JOHNSON	910		
1870.0	TENNESSEE	470	JOHNSON	910	0	0
1880.0	TENNESSEE	470	JOHNSON	910	0	0
1890.0	TENNESSEE	470	JOHNSON	910	0	0
1900.0	TENNESSEE	470	JOHNSON	910	0	0
1910.0	TENNESSEE	470	JOHNSON	910		
1920.0	TENNESSEE	470	JOHNSON	910		
1970.0	TENNESSEE	470	JOHNSON	910		
1860.0	TENNESSEE	470	KNOX	930		
1870.0	TENNESSEE	470	KNOX	930	100	100
1880.0	TENNESSEE	470	KNOX	930	100	100
1890.0	TENNESSEE	470	KNOX	930	775	775
1900.0	TENNESSEE	470	KNOX	930	775	775
1910.0	TENNESSEE	470	KNOX	930		
1920.0	TENNESSEE	470	KNOX	930		
1970.0	TENNESSEE	470	KNOX	930		
1860.0	TENNESSEE	470	LAKE	950		
1870.0	TENNESSEE	470	LAKE	950	0	0
1880.0	TENNESSEE	470	LAKE	950	0	0
1890.0	TENNESSEE	470	LAKE	950	0	0
1900.0	TENNESSEE	470	LAKE	950	0	0
1910.0	TENNESSEE	470	LAKE	950		
1920.0	TENNESSEE	470	LAKE	950		
1970.0	TENNESSEE	470	LAKE	950		
1860.0	TENNESSEE	470	LAUDERDALE	970		
1870.0	TENNESSEE	470	LAUDERDALE	970	0	0
1880.0	TENNESSEE	470	LAUDERDALE	970	0	0
1890.0	TENNESSEE	470	LAUDERDALE	970	0	0
1900.0	TENNESSEE	470	LAUDERDALE	970	0	0
1910.0	TENNESSEE	470	LAUDERDALE	970		
1920.0	TENNESSEE	470	LAUDERDALE	970		
1970.0	TENNESSEE	470	LAUDERDALE	970		
1860.0	TENNESSEE	470	LAWRENCE	990		
1870.0	TENNESSEE	470	LAWRENCE	990	0	0
1880.0	TENNESSEE	470	LAWRENCE	990	0	0
1890.0	TENNESSEE	470	LAWRENCE	990	0	0
1900.0	TENNESSEE	470	LAWRENCE	990	0	30
1910.0	TENNESSEE	470	LAWRENCE	990		
1920.0	TENNESSEE	470	LAWRENCE	990		
1970.0	TENNESSEE	470	LAWRENCE	990		
1860.0	TENNESSEE	470	LEWIS	1010		
1870.0	TENNESSEE	470	LEWIS	1010	0	0
1880.0	TENNESSEE	470	LEWIS	1010	0	0
1890.0	TENNESSEE	470	LEWIS	1010	0	0
1900.0	TENNESSEE	470	LEWIS	1010	0	0
1910.0	TENNESSEE	470	LEWIS	1010		
1920.0	TENNESSEE	470	LEWIS	1010		
1970.0	TENNESSEE	470	LEWIS	1010		
1860.0	TENNESSEE	470	LINCOLN	1030		
1870.0	TENNESSEE	470	LINCOLN	1030	0	0
1880.0	TENNESSEE	470	LINCOLN	1030	60	60
1890.0	TENNESSEE	470	LINCOLN	1030	110	110
1900.0	TENNESSEE	470	LINCOLN	1030	110	110
1910.0	TENNESSEE	470	LINCOLN	1030		
1920.0	TENNESSEE	470	LINCOLN	1030		
1970.0	TENNESSEE	470	LINCOLN	1030		
1860.0	TENNESSEE	470	LOUDON	1050		
1870.0	TENNESSEE	470	LOUDON	1050	0	0
1880.0	TENNESSEE	470	LOUDON	1050	0	0
1890.0	TENNESSEE	470	LOUDON	1050	0	0
1900.0	TENNESSEE	470	LOUDON	1050	0	0
1910.0	TENNESSEE	470	LOUDON	1050		
1920.0	TENNESSEE	470	LOUDON	1050		
1970.0	TENNESSEE	470	LOUDON	1050		
1860.0	TENNESSEE	470	MCMINN	1070		
1870.0	TENNESSEE	470	MCMINN	1070	0	0
1880.0	TENNESSEE	470	MCMINN	1070	0	0
1890.0	TENNESSEE	470	MCMINN	1070	75	75
1900.0	TENNESSEE	470	MCMINN	1070	75	75
1910.0	TENNESSEE	470	MCMINN	1070		
1920.0	TENNESSEE	470	MCMINN	1070		
1970.0	TENNESSEE	470	MCMINN	1070		
1860.0	TENNESSEE	470	MCNAIRY	1090		
1870.0	TENNESSEE	470	MCNAIRY	1090	0	0
1880.0	TENNESSEE	470	MCNAIRY	1090	0	0
1890.0	TENNESSEE	470	MCNAIRY	1090	0	0
1900.0	TENNESSEE	470	MCNAIRY	1090	0	0
1910.0	TENNESSEE	470	MCNAIRY	1090		
1920.0	TENNESSEE	470	MCNAIRY	1090		
1970.0	TENNESSEE	470	MCNAIRY	1090		
1860.0	TENNESSEE	470	MACON	1110		
1870.0	TENNESSEE	470	MACON	1110	0	0
1880.0	TENNESSEE	470	MACON	1110	0	0
1890.0	TENNESSEE	470	MACON	1110	0	0
1900.0	TENNESSEE	470	MACON	1110	0	0
1910.0	TENNESSEE	470	MACON	1110		
1920.0	TENNESSEE	470	MACON	1110		
1970.0	TENNESSEE	470	MACON	1110		
1860.0	TENNESSEE	470	MADISON	1130		
1870.0	TENNESSEE	470	MADISON	1130	0	0
1880.0	TENNESSEE	470	MADISON	1130	50	50
1890.0	TENNESSEE	470	MADISON	1130	125	125
1900.0	TENNESSEE	470	MADISON	1130	200	200
1910.0	TENNESSEE	470	MADISON	1130		
1920.0	TENNESSEE	470	MADISON	1130		
1970.0	TENNESSEE	470	MADISON	1130		
1860.0	TENNESSEE	470	MARION	1150		
1870.0	TENNESSEE	470	MARION	1150	0	0
1880.0	TENNESSEE	470	MARION	1150	0	0
1890.0	TENNESSEE	470	MARION	1150	50	50
1900.0	TENNESSEE	470	MARION	1150	50	50
1910.0	TENNESSEE	470	MARION	1150		
1920.0	TENNESSEE	470	MARION	1150		
1970.0	TENNESSEE	470	MARION	1150		
1860.0	TENNESSEE	470	MARSHALL	1170		
1870.0	TENNESSEE	470	MARSHALL	1170	0	0
1880.0	TENNESSEE	470	MARSHALL	1170	0	0
1890.0	TENNESSEE	470	MARSHALL	1170	0	0
1900.0	TENNESSEE	470	MARSHALL	1170	0	0
1910.0	TENNESSEE	470	MARSHALL	1170		
1920.0	TENNESSEE	470	MARSHALL	1170		
1970.0	TENNESSEE	470	MARSHALL	1170		
1860.0	TENNESSEE	470	MAURY	1190		
1870.0	TENNESSEE	470	MAURY	1190	0	0
1880.0	TENNESSEE	470	MAURY	1190	100	100
1890.0	TENNESSEE	470	MAURY	1190	100	100
1900.0	TENNESSEE	470	MAURY	1190	60	85
1910.0	TENNESSEE	470	MAURY	1190		
1920.0	TENNESSEE	470	MAURY	1190		
1970.0	TENNESSEE	470	MAURY	1190		
1860.0	TENNESSEE	470	MEIGS	1210		
1870.0	TENNESSEE	470	MEIGS	1210	0	0
1880.0	TENNESSEE	470	MEIGS	1210	0	0
1890.0	TENNESSEE	470	MEIGS	1210	0	0
1900.0	TENNESSEE	470	MEIGS	1210	0	0
1910.0	TENNESSEE	470	MEIGS	1210		
1920.0	TENNESSEE	470	MEIGS	1210		
1970.0	TENNESSEE	470	MEIGS	1210		
1860.0	TENNESSEE	470	MONROE	1230		
1870.0	TENNESSEE	470	MONROE	1230	0	0
1880.0	TENNESSEE	470	MONROE	1230	0	0
1890.0	TENNESSEE	470	MONROE	1230	0	0
1900.0	TENNESSEE	470	MONROE	1230	0	0
1910.0	TENNESSEE	470	MONROE	1230		
1920.0	TENNESSEE	470	MONROE	1230		
1970.0	TENNESSEE	470	MONROE	1230		
1860.0	TENNESSEE	470	MONTGOMERY	1250		
1870.0	TENNESSEE	470	MONTGOMERY	1250	100	100
1880.0	TENNESSEE	470	MONTGOMERY	1250	100	100
1890.0	TENNESSEE	470	MONTGOMERY	1250	250	250
1900.0	TENNESSEE	470	MONTGOMERY	1250	200	200
1910.0	TENNESSEE	470	MONTGOMERY	1250		
1920.0	TENNESSEE	470	MONTGOMERY	1250		
1970.0	TENNESSEE	470	MONTGOMERY	1250		
1860.0	TENNESSEE	470	MOORE	1270		
1870.0	TENNESSEE	470	MOORE	1270	0	0
1880.0	TENNESSEE	470	MOORE	1270	0	0
1890.0	TENNESSEE	470	MOORE	1270	0	0
1900.0	TENNESSEE	470	MOORE	1270	0	0
1910.0	TENNESSEE	470	MOORE	1270		
1920.0	TENNESSEE	470	MOORE	1270		
1970.0	TENNESSEE	470	MOORE	1270		
1860.0	TENNESSEE	470	MORGAN	1290		
1870.0	TENNESSEE	470	MORGAN	1290	0	0
1880.0	TENNESSEE	470	MORGAN	1290	0	0
1890.0	TENNESSEE	470	MORGAN	1290	0	0
1900.0	TENNESSEE	470	MORGAN	1290	0	0
1910.0	TENNESSEE	470	MORGAN	1290		
1920.0	TENNESSEE	470	MORGAN	1290		
1970.0	TENNESSEE	470	MORGAN	1290		
1860.0	TENNESSEE	470	OBION	1310		
